"idAmazon","idGoogleBase"
"b000oahvl2","http://www.google.com/base/feeds/snippets/1341133658694254112"
"b0000c7fpt","http://www.google.com/base/feeds/snippets/17175991674191849246"
"b0009jgv6o","http://www.google.com/base/feeds/snippets/171336667164499787"
"b0009eu0ca","http://www.google.com/base/feeds/snippets/12931942175551075589"
"b000hcqqmc","http://www.google.com/base/feeds/snippets/17192874868577413898"
"b000fj16ou","http://www.google.com/base/feeds/snippets/17192736847409473684"
"b00006sijr","http://www.google.com/base/feeds/snippets/5585715428749582523"
"b00006sijr","http://www.google.com/base/feeds/snippets/6247936198343071793"
"b00006sijr","http://www.google.com/base/feeds/snippets/13589207002001810856"
"b00006sijr","http://www.google.com/base/feeds/snippets/10621416214836586442"
"b000h229fa","http://www.google.com/base/feeds/snippets/17185994271384879488"
"b000in8n30","http://www.google.com/base/feeds/snippets/11216712001773264822"
"b000in8n30","http://www.google.com/base/feeds/snippets/4377533611520192512"
"b000j00xeo","http://www.google.com/base/feeds/snippets/8524288977169655479"
"b000ndicqi","http://www.google.com/base/feeds/snippets/9647142668602200141"
"b0009jearq","http://www.google.com/base/feeds/snippets/17196507061828599304"
"b000067fk7","http://www.google.com/base/feeds/snippets/3785999369106891548"
"b000067fk7","http://www.google.com/base/feeds/snippets/22081347244611883"
"b000067fk7","http://www.google.com/base/feeds/snippets/8900923119664778651"
"b000067fk7","http://www.google.com/base/feeds/snippets/1832664201831888645"
"b000ijngeu","http://www.google.com/base/feeds/snippets/17208172489316783816"
"b000aoz7ko","http://www.google.com/base/feeds/snippets/153037367930985749"
"b000bsf02e","http://www.google.com/base/feeds/snippets/7475984506445353918"
"b000ro7h3w","http://www.google.com/base/feeds/snippets/13792413550965266630"
"b000ro7h3w","http://www.google.com/base/feeds/snippets/2783290587760886650"
"b00002s6sc","http://www.google.com/base/feeds/snippets/14941513108998426217"
"b00002s6sc","http://www.google.com/base/feeds/snippets/6908558013988135436"
"b00002s6sc","http://www.google.com/base/feeds/snippets/10496277297966281940"
"b00002s6sc","http://www.google.com/base/feeds/snippets/11023384475486845617"
"b000v7pf3o","http://www.google.com/base/feeds/snippets/17249871924749189514"
"b000ihxad4","http://www.google.com/base/feeds/snippets/2854532146016566771"
"b00006sijq","http://www.google.com/base/feeds/snippets/12017561125627261759"
"b00006sijq","http://www.google.com/base/feeds/snippets/14902598566526934218"
"b00006sijq","http://www.google.com/base/feeds/snippets/4886380100862625819"
"b00006sijq","http://www.google.com/base/feeds/snippets/10706956263145211695"
"b000o27rgy","http://www.google.com/base/feeds/snippets/3109934347512360013"
"b00009k780","http://www.google.com/base/feeds/snippets/17261970023689791051"
"b00006jo4g","http://www.google.com/base/feeds/snippets/16080101328048625984"
"b00006jo4g","http://www.google.com/base/feeds/snippets/17983103067016649420"
"b00006jo4g","http://www.google.com/base/feeds/snippets/10206096308013781162"
"b00006jo4g","http://www.google.com/base/feeds/snippets/15933205235519328818"
"b00006jo4g","http://www.google.com/base/feeds/snippets/17694493073700371269"
"b000v7y5j4","http://www.google.com/base/feeds/snippets/17269511268099992892"
"b000f7bps4","http://www.google.com/base/feeds/snippets/12516109834871224117"
"b000gkxmea","http://www.google.com/base/feeds/snippets/17230198637846961402"
"b000gwfgqk","http://www.google.com/base/feeds/snippets/13692542638505368471"
"b00006h3dw","http://www.google.com/base/feeds/snippets/17252201200051627446"
"b000gkshi6","http://www.google.com/base/feeds/snippets/16952776452110398384"
"b000gkshi6","http://www.google.com/base/feeds/snippets/8354689508970608357"
"b000oftj8u","http://www.google.com/base/feeds/snippets/4224056639442959853"
"b000oftj8u","http://www.google.com/base/feeds/snippets/13461495034626913881"
"b000bd1ad2","http://www.google.com/base/feeds/snippets/17267430885978125860"
"b00007g3ai","http://www.google.com/base/feeds/snippets/10901373095934236651"
"b00007g3ai","http://www.google.com/base/feeds/snippets/15756558104583624199"
"b00007g3ai","http://www.google.com/base/feeds/snippets/11265957088683077055"
"b00007g3ai","http://www.google.com/base/feeds/snippets/2519306436830554150"
"b0001mbatc","http://www.google.com/base/feeds/snippets/17075992384109050018"
"b0009hj5ve","http://www.google.com/base/feeds/snippets/904752907591542149"
"b0009hj5ve","http://www.google.com/base/feeds/snippets/5100323510083618710"
"b0009hj5ve","http://www.google.com/base/feeds/snippets/4036053921422681767"
"b0009hj5ve","http://www.google.com/base/feeds/snippets/17031778429388398652"
"b000063v0z","http://www.google.com/base/feeds/snippets/3325089562849958903"
"b000o39qyo","http://www.google.com/base/feeds/snippets/17273913360738156669"
"b000k757w4","http://www.google.com/base/feeds/snippets/17265475148454123541"
"b000e65hki","http://www.google.com/base/feeds/snippets/11050991040966629398"
"b000p4v8am","http://www.google.com/base/feeds/snippets/17411076438303340250"
"b000v809mk","http://www.google.com/base/feeds/snippets/17424435152951418977"
"b000v7vz2e","http://www.google.com/base/feeds/snippets/17926987006913487270"
"b000hlt55i","http://www.google.com/base/feeds/snippets/17411408037622367354"
"b0009yn1ks","http://www.google.com/base/feeds/snippets/17450858518393943272"
"b000fabege","http://www.google.com/base/feeds/snippets/17453864721509833307"
"b000ezmxcy","http://www.google.com/base/feeds/snippets/17440820469218114890"
"b00008wiww","http://www.google.com/base/feeds/snippets/2096220602293961985"
"b000skvy20","http://www.google.com/base/feeds/snippets/11359745283620291559"
"b000j1h08k","http://www.google.com/base/feeds/snippets/17943324820292919047"
"b000hhvb5e","http://www.google.com/base/feeds/snippets/2651646167662758246"
"b000hi1i2e","http://www.google.com/base/feeds/snippets/2084347887571442067"
"b000b6jasg","http://www.google.com/base/feeds/snippets/17471276055285923188"
"b000gamysk","http://www.google.com/base/feeds/snippets/17641037628832356751"
"b000jx3mx0","http://www.google.com/base/feeds/snippets/18142071205016449884"
"b000twz14o","http://www.google.com/base/feeds/snippets/17467141222535233488"
"b000lozewy","http://www.google.com/base/feeds/snippets/17477502346334387395"
"b000i7zabo","http://www.google.com/base/feeds/snippets/17479437813216357894"
"b000hkpfje","http://www.google.com/base/feeds/snippets/17501757616782483517"
"b00004t2un","http://www.google.com/base/feeds/snippets/17501987182659378619"
"b000v7riie","http://www.google.com/base/feeds/snippets/17523098183862840727"
"b00005v55b","http://www.google.com/base/feeds/snippets/18011756922272923721"
"b00005v55b","http://www.google.com/base/feeds/snippets/12732181672723754930"
"b00065hjvc","http://www.google.com/base/feeds/snippets/17535862274044952617"
"b000nkpf7k","http://www.google.com/base/feeds/snippets/17506547254238780201"
"b000jx5rz6","http://www.google.com/base/feeds/snippets/17634318125830822917"
"b000ndo7n0","http://www.google.com/base/feeds/snippets/17544063525352738794"
"b000gcgqvy","http://www.google.com/base/feeds/snippets/17456162504360585884"
1931102953,"http://www.google.com/base/feeds/snippets/12729065138733783657"
"b0000yebre","http://www.google.com/base/feeds/snippets/4921806606938865897"
"b000egidpy","http://www.google.com/base/feeds/snippets/5558998293398547766"
"b000gpsz42","http://www.google.com/base/feeds/snippets/17546591632033422235"
"b000i84dum","http://www.google.com/base/feeds/snippets/17544872940647061920"
"b000hus51e","http://www.google.com/base/feeds/snippets/17827472274973329884"
"b000bb7fjw","http://www.google.com/base/feeds/snippets/17614065814468597783"
"b000bgtvbc","http://www.google.com/base/feeds/snippets/15661314377252665074"
"b000v7vz1u","http://www.google.com/base/feeds/snippets/17615743519264436737"
"b0007m69s8","http://www.google.com/base/feeds/snippets/17998064550570873069"
"b000051sgq","http://www.google.com/base/feeds/snippets/17588771746186862436"
"b000rhdusa","http://www.google.com/base/feeds/snippets/17582660229215283000"
"b000rhdusa","http://www.google.com/base/feeds/snippets/11927579066669830952"
"b000jx5shs","http://www.google.com/base/feeds/snippets/17578507241939502542"
"b000ezmxz6","http://www.google.com/base/feeds/snippets/18127050167172376780"
"b000v9yxj4","http://www.google.com/base/feeds/snippets/17521446718236049500"
"b000pienka","http://www.google.com/base/feeds/snippets/17520994730465780544"
"b000fb9w3a","http://www.google.com/base/feeds/snippets/17941162981056466173"
"b000szyqam","http://www.google.com/base/feeds/snippets/18111145490199629534"
"b000jx84va","http://www.google.com/base/feeds/snippets/17836395815164917371"
"b000nkklwy","http://www.google.com/base/feeds/snippets/18277858650749573891"
"b000in6tnq","http://www.google.com/base/feeds/snippets/18251424810598585817"
"b000iflerk","http://www.google.com/base/feeds/snippets/17776155287333548087"
"b000exu99k","http://www.google.com/base/feeds/snippets/17647670175814866187"
"b000kmaa8a","http://www.google.com/base/feeds/snippets/17648688592984612014"
"b000lptgc2","http://www.google.com/base/feeds/snippets/17624778694912125664"
"b00005auzh","http://www.google.com/base/feeds/snippets/17640225934406949646"
"b000ndibhi","http://www.google.com/base/feeds/snippets/8042583218932085904"
"b00005rd70","http://www.google.com/base/feeds/snippets/17691332503246508957"
"b0000cdvuh","http://www.google.com/base/feeds/snippets/17695920349455995837"
"b000rsk7k8","http://www.google.com/base/feeds/snippets/17663334954312320904"
"b0009x6qew","http://www.google.com/base/feeds/snippets/18305953820307083661"
"b000tdgyks","http://www.google.com/base/feeds/snippets/17686732625070159576"
"b000pihtbk","http://www.google.com/base/feeds/snippets/18037480601440105621"
"b000pihtbk","http://www.google.com/base/feeds/snippets/9522193715675586199"
"b0002yiuns","http://www.google.com/base/feeds/snippets/17602054056835540213"
"b000in8mj0","http://www.google.com/base/feeds/snippets/17707372056830171464"
"b000cs3s2c","http://www.google.com/base/feeds/snippets/17715266298340609214"
"b00005bigp","http://www.google.com/base/feeds/snippets/17738870551709614779"
"b000h1df7w","http://www.google.com/base/feeds/snippets/17737819843616715912"
"b000p9cr66","http://www.google.com/base/feeds/snippets/17724977097925207764"
"b000p9cr66","http://www.google.com/base/feeds/snippets/13212739364324191667"
"b000j588g4","http://www.google.com/base/feeds/snippets/17733079574233143461"
